epoch,param_name,mean,variance
48,lstm.bias_ih_l0,0.0014781965874135494,0.005471308249980211
48,lstm.bias_hh_l0,0.005961618851870298,0.0050985319539904594
48,lstm.weight_ih_l1,-0.0011274861171841621,0.004152270033955574
48,lstm.weight_hh_l1,-0.0002029821916949004,0.001977420412003994
48,lstm.bias_ih_l1,0.00013047904940322042,0.0038466122932732105
48,lstm.bias_hh_l1,-0.0009251676965504885,0.0036183693446218967
48,fc.0.weight,-0.0020790486596524715,0.006668040994554758
48,fc.0.bias,0.041730478405952454,0.0025060363113880157
48,fc.3.weight,-0.013692007400095463,0.013983569107949734
48,fc.3.bias,0.17898426949977875,0.0
49,lstm.weight_ih_l0,0.028716392815113068,0.017326664179563522
49,lstm.weight_hh_l0,0.0004295910184737295,0.0017678691074252129
49,lstm.bias_ih_l0,0.0016225995495915413,0.005517227575182915
49,lstm.bias_hh_l0,0.006099275313317776,0.005123812705278397
49,lstm.weight_ih_l1,-0.0009787756716832519,0.004136550240218639
49,lstm.weight_hh_l1,-6.21312647126615e-05,0.0019628286827355623
49,lstm.bias_ih_l1,0.0005716754822060466,0.0038209836930036545
49,lstm.bias_hh_l1,-0.00044307566713541746,0.003582221921533346
49,fc.0.weight,-0.00207733828574419,0.006651339121162891
49,fc.0.bias,0.042056724429130554,0.0024580848403275013
49,fc.3.weight,-0.013447601348161697,0.01396043598651886
49,fc.3.bias,0.17952734231948853,0.0
50,lstm.weight_ih_l0,0.02907523140311241,0.017394104972481728
50,lstm.weight_hh_l0,0.0004273751692380756,0.0017702580662444234
50,lstm.bias_ih_l0,0.0018967073410749435,0.005515518598258495
50,lstm.bias_hh_l0,0.006366278976202011,0.005152076482772827
50,lstm.weight_ih_l1,-0.0010722369188442826,0.004134408663958311
50,lstm.weight_hh_l1,-1.6118137864395976e-05,0.0019453188870102167
50,lstm.bias_ih_l1,0.0005636761197820306,0.0038135263603180647
50,lstm.bias_hh_l1,-0.0004093011375516653,0.003566889790818095
50,fc.0.weight,-0.0020288419909775257,0.006661335472017527
50,fc.0.bias,0.04223290830850601,0.0024406244046986103
50,fc.3.weight,-0.013291451148688793,0.014022056944668293
50,fc.3.bias,0.179695263504982,0.0
51,lstm.weight_ih_l0,0.028972303494811058,0.017442241311073303
51,lstm.weight_hh_l0,0.00037840023287571967,0.0017601681174710393
51,lstm.bias_ih_l0,0.0020423168316483498,0.0055015794932842255
51,lstm.bias_hh_l0,0.0065046073868870735,0.005160417407751083
51,lstm.weight_ih_l1,-0.0010693389922380447,0.004103562328964472
51,lstm.weight_hh_l1,-3.378168912604451e-06,0.0019237366504967213
51,lstm.bias_ih_l1,0.0008270154939964414,0.003799144411459565
51,lstm.bias_hh_l1,-0.00010312406811863184,0.0035469145514070988
51,fc.0.weight,-0.002022014232352376,0.006693716626614332
51,fc.0.bias,0.04272601008415222,0.0024441396817564964
51,fc.3.weight,-0.013475933112204075,0.014087473973631859
51,fc.3.bias,0.1780836582183838,0.0
52,lstm.weight_ih_l0,0.029123883694410324,0.01743348501622677
52,lstm.weight_hh_l0,0.0003541925398167223,0.001737726852297783
52,lstm.bias_ih_l0,0.00198592571541667,0.005537065211683512
52,lstm.bias_hh_l0,0.006441083736717701,0.005202034488320351
52,lstm.weight_ih_l1,-0.0011485100258141756,0.004087920766323805
52,lstm.weight_hh_l1,8.284448995254934e-06,0.0019038020400330424
52,lstm.bias_ih_l1,0.0009081882890313864,0.003772405441850424
52,lstm.bias_hh_l1,2.094527008011937e-05,0.003518742509186268
52,fc.0.weight,-0.001915792003273964,0.006672967225313187
52,fc.0.bias,0.04266766831278801,0.002387202810496092
52,fc.3.weight,-0.013106929138302803,0.014071408659219742
52,fc.3.bias,0.17816218733787537,0.0
53,lstm.weight_ih_l0,0.029084887355566025,0.017407458275556564
53,lstm.weight_hh_l0,0.00033552091917954385,0.0017309855902567506
53,lstm.bias_ih_l0,0.002048918977379799,0.005540135782212019
53,lstm.bias_hh_l0,0.006500520743429661,0.0052168178372085094
53,lstm.weight_ih_l1,-0.0011907443404197693,0.004063238389790058
53,lstm.weight_hh_l1,-4.444445949047804e-06,0.0018950720550492406
53,lstm.bias_ih_l1,0.001145908492617309,0.003760342951864004
53,lstm.bias_hh_l1,0.0002804987598210573,0.0035002478398382664
53,fc.0.weight,-0.001972250873222947,0.006668555550277233
53,fc.0.bias,0.042899757623672485,0.0023459303192794323
53,fc.3.weight,-0.013244371861219406,0.014070095494389534
53,fc.3.bias,0.17782144248485565,0.0
54,lstm.weight_ih_l0,0.02909674495458603,0.01741373911499977
54,lstm.weight_hh_l0,0.0003271907917223871,0.001715688849799335
54,lstm.bias_ih_l0,0.0021401098929345608,0.00556698814034462
54,lstm.bias_hh_l0,0.006588108837604523,0.00522181810811162
54,lstm.weight_ih_l1,-0.0011874146293848753,0.004051824100315571
54,lstm.weight_hh_l1,-6.635928002651781e-05,0.0018886947073042393
54,lstm.bias_ih_l1,0.0013254875084385276,0.003758159698918462
54,lstm.bias_hh_l1,0.0004827795783057809,0.003490148112177849
54,fc.0.weight,-0.001976171974092722,0.006678412668406963
54,fc.0.bias,0.04304669052362442,0.0023443331010639668
54,fc.3.weight,-0.013330023735761642,0.014080764725804329
54,fc.3.bias,0.17810995876789093,0.0
55,lstm.weight_ih_l0,0.029145605862140656,0.017405077815055847
55,lstm.weight_hh_l0,0.0003129484539385885,0.0017060886602848768
55,lstm.bias_ih_l0,0.002161683514714241,0.005569073371589184
55,lstm.bias_hh_l0,0.006605925969779491,0.005242572631686926
55,lstm.weight_ih_l1,-0.001205724896863103,0.0040381476283073425
55,lstm.weight_hh_l1,-6.864519673399627e-05,0.0018782297847792506
55,lstm.bias_ih_l1,0.0013782598543912172,0.0037480024620890617
55,lstm.bias_hh_l1,0.0005586970946751535,0.0034794658422470093
55,fc.0.weight,-0.0019556949846446514,0.006669962778687477
55,fc.0.bias,0.04307015985250473,0.0023163771256804466
55,fc.3.weight,-0.013256251811981201,0.014080415479838848
55,fc.3.bias,0.17809921503067017,0.0
56,lstm.weight_ih_l0,0.029248453676700592,0.017427081242203712
56,lstm.weight_hh_l0,0.0003046604397241026,0.0017014984041452408
56,lstm.bias_ih_l0,0.002308482304215431,0.005575729534029961
56,lstm.bias_hh_l0,0.006748870946466923,0.005245092324912548
56,lstm.weight_ih_l1,-0.0011569237103685737,0.004031049087643623
56,lstm.weight_hh_l1,-1.246218744199723e-05,0.0018682046793401241
56,lstm.bias_ih_l1,0.0016717063263058662,0.003735643345862627
56,lstm.bias_hh_l1,0.0008754701702855527,0.0034692471381276846
56,fc.0.weight,-0.001934767933562398,0.006675781682133675
56,fc.0.bias,0.04319020360708237,0.0023277155123651028
56,fc.3.weight,-0.013181967660784721,0.014103769324719906
56,fc.3.bias,0.17815740406513214,0.0
